"","County","Date","Year","taxon_name","mass","sex","tail","wing.chord","anterior.culmen","posterior.culmen","tarsus","Age","mean_trachea_length","trachea.diameter","sample_year","data.origin","NK","wt.index"
"2354","2",0006-01-14,2005,"Antigone canadensis tabida",5332,"M",204,503,88,103.4,233,"ADULT",NA,NA,6,"NMDGF",NA,2.1587982832618
"2355","2",0006-01-14,2005,"Antigone canadensis tabida",6061,"M",209,531,87.4,104,233,"ADULT",NA,NA,6,"NMDGF",NA,2.27896995708155
"2356","2",0006-01-14,2005,"Antigone canadensis tabida",6362,"M",206,540,80.3,97.5,266,"ADULT",NA,NA,6,"NMDGF",NA,2.03007518796993
"2357","3",0006-01-14,2005,"Antigone canadensis tabida",6412,"M",217,539,89.9,106.7,248,"ADULT",NA,NA,6,"NMDGF",NA,2.17338709677419
"2358","3",0006-01-14,2005,"Antigone canadensis tabida",5589,"M",194,523,88.3,104.1,221,"ADULT",NA,NA,6,"NMDGF",NA,2.36651583710407
"2359","2",0006-01-14,2005,"Antigone canadensis tabida",5758,"M",207,516,102.8,107.6,229,"ADULT",NA,NA,6,"NMDGF",NA,2.25327510917031
"2360","2",0006-01-14,2005,"Antigone canadensis canadensis",2963,"F",169,434,61.4,75.4,197,"ADULT",NA,NA,6,"NMDGF",NA,2.20304568527919
"2361","2",0006-01-14,2005,"Antigone canadensis tabida",4302,"F",192,485,82.5,97.2,210,"ADULT",NA,NA,6,"NMDGF",NA,2.30952380952381
"2362","2",0006-01-15,2005,"Antigone canadensis tabida",6007,"M",206,539,80.6,96.8,247,"ADULT",NA,NA,6,"NMDGF",NA,2.18218623481781
"2363","2",0006-01-15,2005,"Antigone canadensis canadensis",3884,"M",180,494,70.6,82.4,208,"ADULT",NA,NA,6,"NMDGF",NA,2.375
"2364","3",0006-01-15,2005,"Antigone canadensis tabida",5721,"M",221,503,87.2,102.1,252,"ADULT",NA,NA,6,"NMDGF",NA,1.99603174603175
"2365","2",0006-01-15,2005,"Antigone canadensis tabida",5384,"M",202,521,94.3,107.7,241,"ADULT",NA,NA,6,"NMDGF",NA,2.16182572614108
"2366","2",0006-01-15,2005,"Antigone canadensis tabida",6225,"M",209,543,88.7,106.6,247,"ADULT",NA,NA,6,"NMDGF",NA,2.19838056680162
"2367","2",0006-01-15,2005,"Antigone canadensis tabida",5477,"M",188,517,88.2,103.9,255,"ADULT",NA,NA,6,"NMDGF",NA,2.02745098039216
"2368","2",0006-01-15,2005,"Antigone canadensis tabida",5939,"M",218,547,90.9,111.7,252,"ADULT",NA,NA,6,"NMDGF",NA,2.17063492063492
"2369","3",0006-01-15,2005,"Antigone canadensis tabida",5949,"M",199,539,95.5,114.1,252,"ADULT",NA,NA,6,"NMDGF",NA,2.13888888888889
"2370","3",0006-01-15,2005,"Antigone canadensis tabida",6340,"M",208,522,94.1,110.3,252,"ADULT",NA,NA,6,"NMDGF",NA,2.07142857142857
"2371","3",0006-01-15,2005,"Antigone canadensis tabida",4501,"F",187,503,75.4,91.8,231,"ADULT",NA,NA,6,"NMDGF",NA,2.17748917748918
"2372","3",0006-01-15,2005,"Antigone canadensis tabida",6472,"M",206,533,94.7,110.5,242,"ADULT",NA,NA,6,"NMDGF",NA,2.20247933884298
"2373","2",0006-01-15,2005,"Antigone canadensis tabida",5514,"M",203,533,90.7,104.3,237,"ADULT",NA,NA,6,"NMDGF",NA,2.24894514767932
"2374","3",0006-01-15,2005,"Antigone canadensis tabida",5055,"F",195,512,97,109.7,237,"ADULT",NA,NA,6,"NMDGF",NA,2.16033755274262
"2375","3",0006-01-15,2005,"Antigone canadensis tabida",5567,"M",198,522,90.2,104,221,"ADULT",NA,NA,6,"NMDGF",NA,2.36199095022624
"2376","3",0006-10-28,2006,"Antigone canadensis canadensis",2887,"F",160,460,58.5,68.5,190,"ADULT",NA,NA,6,"NMDGF",NA,2.42105263157895
"2377","2",0006-10-28,2006,"Antigone canadensis canadensis",2762,"F",155,435,54.9,67.4,185,"ADULT",NA,NA,6,"NMDGF",NA,2.35135135135135
"2378","2",0006-10-28,2006,"Antigone canadensis canadensis",3473,"F",165,460,66.9,76.3,195,"ADULT",NA,NA,6,"NMDGF",NA,2.35897435897436
"2379","3",0006-10-28,2006,"Antigone canadensis canadensis",2854,"M",159,455,58,72.1,190,"ADULT",NA,NA,6,"NMDGF",NA,2.39473684210526
"2380","2",0006-10-28,2006,"Antigone canadensis tabida",6100,"F",210,540,100,113.1,255,"ADULT",NA,NA,6,"NMDGF",NA,2.11764705882353
"2381","2",0006-10-28,2006,"Antigone canadensis tabida",5709,"F",225,550,85,101.5,250,"ADULT",NA,NA,6,"NMDGF",NA,2.2
"2382","2",0006-10-28,2006,"Antigone canadensis tabida",5380,"F",220,560,85.5,99.1,250,"ADULT",NA,NA,6,"NMDGF",NA,2.24
"2383","2",0006-10-28,2006,"Antigone canadensis tabida",4822,"F",170,510,84,99.1,230,"ADULT",NA,NA,6,"NMDGF",NA,2.21739130434783
"2384","2",0006-10-28,2006,"Antigone canadensis tabida",4609,"F",170,470,78.5,99.5,223,"ADULT",NA,NA,6,"NMDGF",NA,2.10762331838565
"2385","3",0006-10-28,2006,"Antigone canadensis tabida",4988,"F",200,510,85.2,104.1,235,"ADULT",NA,NA,6,"NMDGF",NA,2.17021276595745
"2386","2",0006-10-28,2006,"Antigone canadensis tabida",5665,"F",195,530,85.5,103.2,255,"ADULT",NA,NA,6,"NMDGF",NA,2.07843137254902
"2387","2",0006-10-28,2006,"Antigone canadensis tabida",4560,"F",180,540,80.2,97.2,240,"ADULT",NA,NA,6,"NMDGF",NA,2.25
"2388","2",0006-10-28,2006,"Antigone canadensis tabida",4830,"F",193,505,80,92.2,235,"ADULT",NA,NA,6,"NMDGF",NA,2.14893617021277
"2389","2",0006-10-28,2006,"Antigone canadensis tabida",4967,"F",180,510,83.9,98.5,233,"ADULT",NA,NA,6,"NMDGF",NA,2.18884120171674
"2390","2",0006-10-28,2006,"Antigone canadensis tabida",5135,"M",215,540,90.4,100.9,250,"ADULT",NA,NA,6,"NMDGF",NA,2.16
"2391","2",0006-10-28,2006,"Antigone canadensis tabida",6151,"M",205,530,87,102.5,280,"ADULT",NA,NA,6,"NMDGF",NA,1.89285714285714
"2392","2",0006-10-28,2006,"Antigone canadensis tabida",6081,"M",220,530,92,112,245,"ADULT",NA,NA,6,"NMDGF",NA,2.16326530612245
"2393","2",0006-10-28,2006,"Antigone canadensis tabida",5471,"M",218,530,84.2,98,240,"ADULT",NA,NA,6,"NMDGF",NA,2.20833333333333
"2394","3",0006-10-28,2006,"Antigone canadensis tabida",5716,"M",235,530,86,100,260,"ADULT",NA,NA,6,"NMDGF",NA,2.03846153846154
"2395","3",0006-10-28,2006,"Antigone canadensis tabida",5826,"M",210,540,94,104.5,270,"ADULT",NA,NA,6,"NMDGF",NA,2
"2396","3",0006-10-28,2006,"Antigone canadensis tabida",6268,"M",235,530,90,104,255,"ADULT",NA,NA,6,"NMDGF",NA,2.07843137254902
"2397","3",0006-10-28,2006,"Antigone canadensis tabida",4892,"M",190,500,83,100,255,"ADULT",NA,NA,6,"NMDGF",NA,1.96078431372549
"2398","2",0006-10-28,2006,"Antigone canadensis tabida",5411,"M",200,520,90.9,111,265,"ADULT",NA,NA,6,"NMDGF",NA,1.9622641509434
"2399","2",0006-10-28,2006,"Antigone canadensis tabida",5330,"M",195,525,91.6,108.5,230,"ADULT",NA,NA,6,"NMDGF",NA,2.28260869565217
"2400","2",0006-10-28,2006,"Antigone canadensis canadensis",3087,"F",175,430,50.1,60.5,190,"IMMATURE",NA,NA,6,"NMDGF",NA,2.26315789473684
"2401","2",0006-10-28,2006,"Antigone canadensis canadensis",2900,"F",180,450,54.2,63.1,180,"IMMATURE",NA,NA,6,"NMDGF",NA,2.5
"2402","2",0006-10-28,2006,"Antigone canadensis canadensis",3702,"M",165,450,52,72,210,"IMMATURE",NA,NA,6,"NMDGF",NA,2.14285714285714
"2403","2",0006-10-28,2006,"Antigone canadensis canadensis",3181,"M",156,450,60.9,73,193,"IMMATURE",NA,NA,6,"NMDGF",NA,2.33160621761658
"2404","2",0006-10-28,2006,"Antigone canadensis tabida",4952,"M",160,470,83,100.2,240,"IMMATURE",NA,NA,6,"NMDGF",NA,1.95833333333333
"2405","2",0006-10-29,2006,"Antigone canadensis canadensis",2816,"F",155,435,55.7,70.4,183,"ADULT",NA,NA,6,"NMDGF",NA,2.37704918032787
"2406","2",0006-10-29,2006,"Antigone canadensis canadensis",3676,"M",170,480,64.7,73.6,210,"ADULT",NA,NA,6,"NMDGF",NA,2.28571428571429
"2407","2",0006-10-29,2006,"Antigone canadensis tabida",5336,"F",220,490,81,102.3,234,"ADULT",NA,NA,6,"NMDGF",NA,2.09401709401709
"2408","2",0006-10-29,2006,"Antigone canadensis tabida",4645,"F",190,500,77,97.9,213,"ADULT",NA,NA,6,"NMDGF",NA,2.34741784037559
"2409","2",0006-10-29,2006,"Antigone canadensis tabida",5204,"F",205,490,73.8,95.7,215,"ADULT",NA,NA,6,"NMDGF",NA,2.27906976744186
"2410","2",0006-10-29,2006,"Antigone canadensis tabida",4883,"F",190,480,77.8,95.3,232,"ADULT",NA,NA,6,"NMDGF",NA,2.06896551724138
"2411","3",0006-10-29,2006,"Antigone canadensis tabida",5277,"F",220,530,87.5,101,236,"ADULT",NA,NA,6,"NMDGF",NA,2.24576271186441
"2412","3",0006-10-29,2006,"Antigone canadensis tabida",4947,"F",200,540,93.5,115,235,"ADULT",NA,NA,6,"NMDGF",NA,2.29787234042553
"2413","3",0006-10-29,2006,"Antigone canadensis tabida",5054,"F",190,510,84,99.5,235,"ADULT",NA,NA,6,"NMDGF",NA,2.17021276595745
"2414","2",0006-10-29,2006,"Antigone canadensis tabida",4894,"F",170,525,84.5,98.8,240,"ADULT",NA,NA,6,"NMDGF",NA,2.1875
"2415","2",0006-10-29,2006,"Antigone canadensis tabida",6317,"M",210,540,85,104,250,"ADULT",NA,NA,6,"NMDGF",NA,2.16
"2416","2",0006-10-29,2006,"Antigone canadensis tabida",5500,"M",195,510,87.4,101.9,265,"ADULT",NA,NA,6,"NMDGF",NA,1.92452830188679
"2417","2",0006-10-29,2006,"Antigone canadensis tabida",5447,"M",230,560,77.7,99.4,240,"ADULT",NA,NA,6,"NMDGF",NA,2.33333333333333
"2418","3",0006-10-29,2006,"Antigone canadensis tabida",5277,"M",210,540,88.5,105.5,240,"ADULT",NA,NA,6,"NMDGF",NA,2.25
"2419","3",0006-10-29,2006,"Antigone canadensis tabida",5733,"M",210,560,88,109,255,"ADULT",NA,NA,6,"NMDGF",NA,2.19607843137255
"2420","2",0006-10-29,2006,"Antigone canadensis tabida",5257,"M",214,545,86,102.2,256,"ADULT",NA,NA,6,"NMDGF",NA,2.12890625
"2421","2",0006-10-29,2006,"Antigone canadensis tabida",5815,"M",200,529,81.7,99,250,"ADULT",NA,NA,6,"NMDGF",NA,2.116
"2422","2",0006-10-29,2006,"Antigone canadensis tabida",6439,"M",200,565,82.8,102.8,248,"ADULT",NA,NA,6,"NMDGF",NA,2.27822580645161
"2423","3",0006-10-29,2006,"Antigone canadensis tabida",5888,"M",205,540,83.2,98.9,262,"ADULT",NA,NA,6,"NMDGF",NA,2.06106870229008
"2424","3",0006-10-29,2006,"Antigone canadensis tabida",6298,"M",220,590,96.4,112,250,"ADULT",NA,NA,6,"NMDGF",NA,2.36
"2425","2",0006-10-29,2006,"Antigone canadensis canadensis",2567,"F",166,430,58.2,69.2,178,"IMMATURE",NA,NA,6,"NMDGF",NA,2.41573033707865
"2426","2",0006-10-29,2006,"Antigone canadensis canadensis",3493,"M",163,475,63.8,75.1,203,"IMMATURE",NA,NA,6,"NMDGF",NA,2.33990147783251
"2427","2",0006-10-29,2006,"Antigone canadensis canadensis",2918,"M",148,450,55.6,66.4,183,"IMMATURE",NA,NA,6,"NMDGF",NA,2.45901639344262
"2428","2",0006-10-29,2006,"Antigone canadensis tabida",4798,"F",175,470,76.6,98.6,240,"IMMATURE",NA,NA,6,"NMDGF",NA,1.95833333333333
"2429","3",0006-10-29,2006,"Antigone canadensis tabida",5469,"M",204,530,84.3,98,280,"IMMATURE",NA,NA,6,"NMDGF",NA,1.89285714285714
"2430","2",0006-10-29,2006,"Antigone canadensis tabida",5249,"M",201,520,85.8,104.4,250,"IMMATURE",NA,NA,6,"NMDGF",NA,2.08
"2431","2",0006-10-29,2006,"Antigone canadensis tabida",6239,"M",190,540,79.9,98.2,250,"IMMATURE",NA,NA,6,"NMDGF",NA,2.16
"2432","2",0006-11-18,2006,"Antigone canadensis canadensis",3291,"F",164,456,58.4,68.5,186,"ADULT",NA,NA,6,"NMDGF",NA,2.45161290322581
"2433","2",0006-11-18,2006,"Antigone canadensis canadensis",2879,"F",160,430,57.4,66.7,173,"ADULT",NA,NA,6,"NMDGF",NA,2.48554913294798
"2434","2",0006-11-18,2006,"Antigone canadensis tabida",5560,"F",201,524,79.4,91.2,237,"ADULT",NA,NA,6,"NMDGF",NA,2.21097046413502
"2435","2",0006-11-18,2006,"Antigone canadensis tabida",5117,"F",191,513,78.4,91.2,224,"ADULT",NA,NA,6,"NMDGF",NA,2.29017857142857
"2436","2",0006-11-18,2006,"Antigone canadensis tabida",5475,"F",203,512,82.2,99.6,229,"ADULT",NA,NA,6,"NMDGF",NA,2.23580786026201
"2437","2",0006-11-18,2006,"Antigone canadensis tabida",4616,"F",195,522,78.2,89.6,227,"ADULT",NA,NA,6,"NMDGF",NA,2.29955947136564
"2438","2",0006-11-18,2006,"Antigone canadensis tabida",5390,"F",190,525,80.1,95.3,250,"ADULT",NA,NA,6,"NMDGF",NA,2.1
"2439","2",0006-11-18,2006,"Antigone canadensis tabida",4942,"F",201,505,80.5,94.7,211,"ADULT",NA,NA,6,"NMDGF",NA,2.39336492890995
"2440","3",0006-11-18,2006,"Antigone canadensis tabida",5159,"F",193,514,84.9,96.9,231,"ADULT",NA,NA,6,"NMDGF",NA,2.22510822510823
"2441","2",0006-11-18,2006,"Antigone canadensis tabida",4851,"F",203,519,77.2,92.4,221,"ADULT",NA,NA,6,"NMDGF",NA,2.34841628959276
"2442","2",0006-11-18,2006,"Antigone canadensis tabida",4971,"F",190,511,84.2,101.5,223,"ADULT",NA,NA,6,"NMDGF",NA,2.2914798206278
"2443","2",0006-11-18,2006,"Antigone canadensis tabida",4531,"F",191,501,85.7,99.2,223,"ADULT",NA,NA,6,"NMDGF",NA,2.24663677130045
"2444","3",0006-11-18,2006,"Antigone canadensis tabida",5368,"F",179,521,80.5,90.3,239,"ADULT",NA,NA,6,"NMDGF",NA,2.17991631799163
"2445","3",0006-11-18,2006,"Antigone canadensis tabida",5109,"F",192,505,97.5,109.4,235,"ADULT",NA,NA,6,"NMDGF",NA,2.14893617021277
"2446","3",0006-11-18,2006,"Antigone canadensis tabida",4594,"F",196,516,89.5,94.6,237,"ADULT",NA,NA,6,"NMDGF",NA,2.17721518987342
"2447","3",0006-11-18,2006,"Antigone canadensis tabida",5147,"F",195,515,81.1,97.2,233,"ADULT",NA,NA,6,"NMDGF",NA,2.21030042918455
"2448","3",0006-11-18,2006,"Antigone canadensis tabida",5171,"F",225,548,80.1,90.5,234,"ADULT",NA,NA,6,"NMDGF",NA,2.34188034188034
"2449","3",0006-11-18,2006,"Antigone canadensis tabida",4409,"F",193,515,80.2,90.5,235,"ADULT",NA,NA,6,"NMDGF",NA,2.19148936170213
"2450","3",0006-11-18,2006,"Antigone canadensis tabida",5579,"F",274,525,70.7,90.3,238,"ADULT",NA,NA,6,"NMDGF",NA,2.20588235294118
"2451","2",0006-11-18,2006,"Antigone canadensis tabida",4704,"F",204,491,74.9,92.3,230,"ADULT",NA,NA,6,"NMDGF",NA,2.13478260869565
"2452","2",0006-11-18,2006,"Antigone canadensis tabida",4890,"F",199,503,77.9,90.6,224,"ADULT",NA,NA,6,"NMDGF",NA,2.24553571428571
"2453","3",0006-11-18,2006,"Antigone canadensis tabida",4660,"F",185,535,72.5,94.5,226,"ADULT",NA,NA,6,"NMDGF",NA,2.36725663716814
"2454","3",0006-11-18,2006,"Antigone canadensis tabida",5290,"F",190,519,85.3,99.4,225,"ADULT",NA,NA,6,"NMDGF",NA,2.30666666666667
"2455","3",0006-11-18,2006,"Antigone canadensis tabida",5097,"F",192,505,79.5,93.2,215,"ADULT",NA,NA,6,"NMDGF",NA,2.34883720930233
"2456","3",0006-11-18,2006,"Antigone canadensis tabida",4686,"F",179,504,79,95.9,220,"ADULT",NA,NA,6,"NMDGF",NA,2.29090909090909
"2457","2",0006-11-18,2006,"Antigone canadensis tabida",6244,"M",211,546,95.5,110.3,258,"ADULT",NA,NA,6,"NMDGF",NA,2.11627906976744
"2458","2",0006-11-18,2006,"Antigone canadensis tabida",6285,"M",204,554,81.6,100.1,252,"ADULT",NA,NA,6,"NMDGF",NA,2.1984126984127
"2459","2",0006-11-18,2006,"Antigone canadensis tabida",5775,"M",209,531,91.3,113,239,"ADULT",NA,NA,6,"NMDGF",NA,2.22175732217573
"2460","3",0006-11-18,2006,"Antigone canadensis tabida",6681,"M",210,554,87.5,100.5,249,"ADULT",NA,NA,6,"NMDGF",NA,2.22489959839357
"2461","3",0006-11-18,2006,"Antigone canadensis tabida",5821,"M",200,540,84.4,102.1,243,"ADULT",NA,NA,6,"NMDGF",NA,2.22222222222222
"2462","3",0006-11-18,2006,"Antigone canadensis tabida",6136,"M",210,543,91.2,105.5,247,"ADULT",NA,NA,6,"NMDGF",NA,2.19838056680162
"2463","2",0006-11-18,2006,"Antigone canadensis tabida",5384,"M",201,530,90.8,105.6,226,"ADULT",NA,NA,6,"NMDGF",NA,2.34513274336283
"2464","2",0006-11-18,2006,"Antigone canadensis tabida",5451,"M",207,531,87.8,105,231,"ADULT",NA,NA,6,"NMDGF",NA,2.2987012987013
"2465","3",0006-11-18,2006,"Antigone canadensis tabida",5331,"M",191,526,90.1,100,246,"ADULT",NA,NA,6,"NMDGF",NA,2.13821138211382
"2466","2",0006-11-18,2006,"Antigone canadensis tabida",6036,"M",266,556,80.7,90.3,255,"ADULT",NA,NA,6,"NMDGF",NA,2.18039215686274
"2467","2",0006-11-18,2006,"Antigone canadensis tabida",5746,"M",217,548,90.7,108.6,238,"ADULT",NA,NA,6,"NMDGF",NA,2.30252100840336
"2468","2",0006-11-18,2006,"Antigone canadensis tabida",5805,"M",191,512,87.4,101.1,242,"ADULT",NA,NA,6,"NMDGF",NA,2.11570247933884
"2469","2",0006-11-18,2006,"Antigone canadensis tabida",6053,"M",193,532,88.7,106.9,255,"ADULT",NA,NA,6,"NMDGF",NA,2.08627450980392
"2470","3",0006-11-18,2006,"Antigone canadensis tabida",5768,"M",195,544,92,108,244,"ADULT",NA,NA,6,"NMDGF",NA,2.22950819672131
"2471","2",0006-11-18,2006,"Antigone canadensis tabida",6075,"M",215,549,80.1,90.1,248,"ADULT",NA,NA,6,"NMDGF",NA,2.21370967741935
"2472","3",0006-11-18,2006,"Antigone canadensis tabida",6052,"M",201,550,88.5,104.6,240,"ADULT",NA,NA,6,"NMDGF",NA,2.29166666666667
"2473","3",0006-11-18,2006,"Antigone canadensis tabida",5917,"M",206,549,89.5,102.3,255,"ADULT",NA,NA,6,"NMDGF",NA,2.15294117647059
"2474","3",0006-11-18,2006,"Antigone canadensis tabida",5620,"M",208,512,93.8,108.2,249,"ADULT",NA,NA,6,"NMDGF",NA,2.05622489959839
"2475","3",0006-11-18,2006,"Antigone canadensis tabida",5501,"M",197,507,82,109.5,238,"ADULT",NA,NA,6,"NMDGF",NA,2.13025210084034
"2476","3",0006-11-18,2006,"Antigone canadensis tabida",5972,"M",281,579,80.6,100.6,248,"ADULT",NA,NA,6,"NMDGF",NA,2.33467741935484
"2477","2",0006-11-18,2006,"Antigone canadensis tabida",5841,"M",190,539,87.6,99.8,243,"ADULT",NA,NA,6,"NMDGF",NA,2.21810699588477
"2478","3",0006-11-18,2006,"Antigone canadensis tabida",5837,"M",219,553,88.1,104.5,247,"ADULT",NA,NA,6,"NMDGF",NA,2.23886639676113
"2479","3",0006-11-18,2006,"Antigone canadensis tabida",5742,"M",212,562,85.6,103,255,"ADULT",NA,NA,6,"NMDGF",NA,2.20392156862745
"2480","3",0006-11-18,2006,"Antigone canadensis canadensis",2793,"F",162,442,50.6,60.6,177,"IMMATURE",NA,NA,6,"NMDGF",NA,2.49717514124294
"2481","2",0006-11-18,2006,"Antigone canadensis canadensis",3132,"M",169,461,60,73.6,192,"IMMATURE",NA,NA,6,"NMDGF",NA,2.40104166666667
"2482","3",0006-11-18,2006,"Antigone canadensis tabida",4591,"F",179,500,78,91.4,233,"IMMATURE",NA,NA,6,"NMDGF",NA,2.14592274678112
"2483","2",0006-11-18,2006,"Antigone canadensis tabida",4607,"F",179,529,70.2,80.1,238,"IMMATURE",NA,NA,6,"NMDGF",NA,2.22268907563025
"2484","2",0006-11-18,2006,"Antigone canadensis tabida",4949,"F",170,497,78.9,91.3,228,"IMMATURE",NA,NA,6,"NMDGF",NA,2.17982456140351
"2485","2",0006-11-18,2006,"Antigone canadensis tabida",5532,"M",171,513,84.6,99.5,237,"IMMATURE",NA,NA,6,"NMDGF",NA,2.16455696202532
"2486","3",0006-11-18,2006,"Antigone canadensis tabida",5384,"M",189,557,80.3,90.7,259,"IMMATURE",NA,NA,6,"NMDGF",NA,2.15057915057915
"2487","3",0006-11-18,2006,"Antigone canadensis tabida",5210,"M",186,504,86,99.5,245,"IMMATURE",NA,NA,6,"NMDGF",NA,2.05714285714286
"2488","2",0006-11-19,2006,"Antigone canadensis canadensis",3360,"F",158,442,61.8,70.1,198,"ADULT",NA,NA,6,"NMDGF",NA,2.23232323232323
"2489","3",0006-11-19,2006,"Antigone canadensis canadensis",3270,"F",166,449,63.9,72.1,182,"ADULT",NA,NA,6,"NMDGF",NA,2.46703296703297
"2490","2",0006-11-19,2006,"Antigone canadensis canadensis",3355,"F",161,436,53.9,62.2,174,"ADULT",NA,NA,6,"NMDGF",NA,2.50574712643678
"2491","2",0006-11-19,2006,"Antigone canadensis canadensis",3170,"F",168,453,63.8,71.5,193,"ADULT",NA,NA,6,"NMDGF",NA,2.34715025906736
"2492","2",0006-11-19,2006,"Antigone canadensis canadensis",3263,"F",167,461,50.7,60.9,191,"ADULT",NA,NA,6,"NMDGF",NA,2.41361256544503
"2493","2",0006-11-19,2006,"Antigone canadensis canadensis",3587,"M",185,487,65.2,76.8,191,"ADULT",NA,NA,6,"NMDGF",NA,2.54973821989529
"2494","2",0006-11-19,2006,"Antigone canadensis canadensis",3393,"M",155,461,61.6,71.4,189,"ADULT",NA,NA,6,"NMDGF",NA,2.43915343915344
"2495","2",0006-11-19,2006,"Antigone canadensis canadensis",3228,"M",166,467,62.1,73.8,174,"ADULT",NA,NA,6,"NMDGF",NA,2.68390804597701
"2496","2",0006-11-19,2006,"Antigone canadensis canadensis",3821,"M",169,472,67.5,78.5,190,"ADULT",NA,NA,6,"NMDGF",NA,2.48421052631579
"2497","2",0006-11-19,2006,"Antigone canadensis canadensis",3589,"M",187,491,62.3,71.5,174,"ADULT",NA,NA,6,"NMDGF",NA,2.82183908045977
"2498","2",0006-11-19,2006,"Antigone canadensis canadensis",3705,"M",170,471,61.3,72.5,197,"ADULT",NA,NA,6,"NMDGF",NA,2.39086294416244
"2499","2",0006-11-19,2006,"Antigone canadensis tabida",5043,"F",179,508,83.4,95.9,232,"ADULT",NA,NA,6,"NMDGF",NA,2.18965517241379
"2500","2",0006-11-19,2006,"Antigone canadensis tabida",5153,"F",194,513,78.2,92.4,243,"ADULT",NA,NA,6,"NMDGF",NA,2.11111111111111
"2501","3",0006-11-19,2006,"Antigone canadensis tabida",4982,"F",192,513,88.4,109.3,227,"ADULT",NA,NA,6,"NMDGF",NA,2.25991189427313
"2502","3",0006-11-19,2006,"Antigone canadensis tabida",4968,"F",191,517,79.6,95.7,230,"ADULT",NA,NA,6,"NMDGF",NA,2.24782608695652
"2503","2",0006-11-19,2006,"Antigone canadensis tabida",5154,"F",191,521,81.8,94.4,246,"ADULT",NA,NA,6,"NMDGF",NA,2.11788617886179
"2504","3",0006-11-19,2006,"Antigone canadensis tabida",5205,"F",203,515,79.5,96,230,"ADULT",NA,NA,6,"NMDGF",NA,2.23913043478261
"2505","2",0006-11-19,2006,"Antigone canadensis tabida",4832,"F",195,513,70.5,90.2,229,"ADULT",NA,NA,6,"NMDGF",NA,2.24017467248908
"2506","2",0006-11-19,2006,"Antigone canadensis tabida",5074,"F",189,519,80.8,100.8,245,"ADULT",NA,NA,6,"NMDGF",NA,2.11836734693878
"2507","3",0006-11-19,2006,"Antigone canadensis tabida",5178,"F",202,519,80.6,100.7,221,"ADULT",NA,NA,6,"NMDGF",NA,2.34841628959276
"2508","3",0006-11-19,2006,"Antigone canadensis tabida",5401,"F",206,514,80.9,100.8,245,"ADULT",NA,NA,6,"NMDGF",NA,2.09795918367347
"2509","2",0006-11-19,2006,"Antigone canadensis tabida",5495,"F",190,525,80,95.5,239,"ADULT",NA,NA,6,"NMDGF",NA,2.19665271966527
"2510","2",0006-11-19,2006,"Antigone canadensis tabida",4864,"F",179,501,84.7,98.5,229,"ADULT",NA,NA,6,"NMDGF",NA,2.18777292576419
"2511","2",0006-11-19,2006,"Antigone canadensis tabida",4840,"F",207,501,80.7,91.1,231,"ADULT",NA,NA,6,"NMDGF",NA,2.16883116883117
"2512","2",0006-11-19,2006,"Antigone canadensis tabida",5419,"M",201,520,85.8,100.1,251,"ADULT",NA,NA,6,"NMDGF",NA,2.07171314741036
"2513","2",0006-11-19,2006,"Antigone canadensis tabida",5643,"M",212,534,84.2,99.4,234,"ADULT",NA,NA,6,"NMDGF",NA,2.28205128205128
"2514","2",0006-11-19,2006,"Antigone canadensis tabida",6093,"M",207,535,84.1,102.8,256,"ADULT",NA,NA,6,"NMDGF",NA,2.08984375
"2515","2",0006-11-19,2006,"Antigone canadensis tabida",6079,"M",201,539,85.2,98.5,250,"ADULT",NA,NA,6,"NMDGF",NA,2.156
"2516","2",0006-11-19,2006,"Antigone canadensis tabida",6523,"M",205,540,88.2,107.7,249,"ADULT",NA,NA,6,"NMDGF",NA,2.16867469879518
"2517","2",0006-11-19,2006,"Antigone canadensis tabida",6057,"M",208,546,84.5,97.1,249,"ADULT",NA,NA,6,"NMDGF",NA,2.19277108433735
"2518","3",0006-11-19,2006,"Antigone canadensis tabida",6183,"M",200,531,87.4,99.3,250,"ADULT",NA,NA,6,"NMDGF",NA,2.124
"2519","3",0006-11-19,2006,"Antigone canadensis tabida",5477,"M",191,522,90.8,106.8,246,"ADULT",NA,NA,6,"NMDGF",NA,2.1219512195122
"2520","3",0006-11-19,2006,"Antigone canadensis tabida",5534,"M",193,512,83.1,100.4,243,"ADULT",NA,NA,6,"NMDGF",NA,2.10699588477366
"2521","3",0006-11-19,2006,"Antigone canadensis tabida",5819,"M",204,534,91.4,106,247,"ADULT",NA,NA,6,"NMDGF",NA,2.16194331983806
"2522","2",0006-11-19,2006,"Antigone canadensis tabida",4952,"M",201,529,76.1,92.9,232,"ADULT",NA,NA,6,"NMDGF",NA,2.2801724137931
"2523","2",0006-11-19,2006,"Antigone canadensis tabida",5736,"M",200,500,88.7,100.8,240,"ADULT",NA,NA,6,"NMDGF",NA,2.08333333333333
"2524","2",0006-11-19,2006,"Antigone canadensis tabida",6384,"M",231,558,98.3,113.1,256,"ADULT",NA,NA,6,"NMDGF",NA,2.1796875
"2525","3",0006-11-19,2006,"Antigone canadensis tabida",6077,"M",197,525,86.9,100.2,252,"ADULT",NA,NA,6,"NMDGF",NA,2.08333333333333
