"","PC1","PC2","PC3","PC4","taxon_name","sex","Year","County","sex.ratio","mass","collector","Age"
"38",0.355395327547499,-0.153899651186612,0.0151228684988318,-0.00432477449645457,"Antigone canadensis tabida","F",2010,"VALENCIA",0.888888888888889,5075,"TIM MITCHUSSON","ADULT"
"39",0.886159018272725,-0.0144975424847284,-0.0967417591477889,0.0625287576528712,"Antigone canadensis tabida","M",2010,"VALENCIA",0.888888888888889,5285,"TIM MITCHUSSON","ADULT"
"40",0.910038208067116,-0.358677578385776,0.531288473635107,-0.0361967282715859,"Antigone canadensis tabida","F",2010,"VALENCIA",0.888888888888889,5172,"TIM MITCHUSSON","ADULT"
"41",0.608519932621088,-0.782380590300565,-0.102224020582583,0.0279134924403757,"Antigone canadensis tabida","F",2010,"VALENCIA",0.888888888888889,5135,"TIM MITCHUSSON","ADULT"
"42",1.55352662959908,0.658543803336886,-0.21640565573346,0.112892556587704,"Antigone canadensis tabida","M",2010,"VALENCIA",0.888888888888889,6052,"TIM MITCHUSSON","ADULT"
"43",0.558665347945089,-1.02819826071427,-0.12446506925919,-0.0512497092209581,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4547,"TIM MITCHUSSON","ADULT"
"44",1.79975547879549,-0.147774993685131,-0.229285270335876,-0.103134786153992,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,5152,"TIM MITCHUSSON","ADULT"
"45",0.773991967275051,-0.0808751371987867,0.401954381574577,0.111632244362604,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,4968,"TIM MITCHUSSON","ADULT"
"46",0.719312491471933,0.172604901318951,-0.182677658196923,-0.0675587848728798,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,5114,"TIM MITCHUSSON","ADULT"
"47",0.576346424012233,0.643199640354452,0.112665080945652,0.0819069622315248,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,5520,"TIM MITCHUSSON","ADULT"
"48",1.4813316796253,0.0764054255856283,-0.283977314947693,-0.228303840463564,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,6267,"TIM MITCHUSSON","ADULT"
"49",1.04332679163589,-0.643764537064053,0.293854460442124,0.0652689321796326,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4420,"TIM MITCHUSSON","ADULT"
"50",-0.590299654028775,-0.234639517972433,0.0284513279585662,-0.326729747616837,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4709,"TIM MITCHUSSON","ADULT"
"51",-0.0904765792696446,-0.811992941846285,-0.23387878649255,0.0224288230509393,"Antigone canadensis tabida","F",2010,"VALENCIA",0.888888888888889,5370,"TIM MITCHUSSON","ADULT"
"52",1.8758622272514,0.454056222520983,0.495200457889642,0.0129381077084284,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,5245,"TIM MITCHUSSON","ADULT"
"53",0.656645576879316,-0.390391432752165,0.525581391075469,0.634920120011691,"Antigone canadensis tabida","F",2010,"VALENCIA",0.888888888888889,5530,"TIM MITCHUSSON","ADULT"
"54",-0.213223491068013,-0.0688214669809268,-0.324592856354104,0.271254184442867,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4441,"TIM MITCHUSSON","ADULT"
"55",-0.837439689394605,-0.662610247827844,-0.413478125550592,0.0804011696252573,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4749,"TIM MITCHUSSON","ADULT"
"56",0.610177799154347,-0.195316494550659,-0.284794302389679,0.0824616517269199,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,5498,"TIM MITCHUSSON","ADULT"
"57",-0.249678880408389,0.117343188420159,-0.565250585115312,0.113490571448547,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4978,"TIM MITCHUSSON","ADULT"
"58",1.30903430438578,0.490432695937166,0.154529403133022,-0.0873327886456852,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,6290,"TIM MITCHUSSON","ADULT"
"59",2.09545641200368,-0.200232687579413,0.467192630048069,0.0410705021219141,"Antigone canadensis tabida","M",2010,"SOCORRO",0.888888888888889,5816,"TIM MITCHUSSON","ADULT"
"60",0.236293258671915,-0.456397294760289,0.189109284639532,0.0527010588491912,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4923,"TIM MITCHUSSON","ADULT"
"61",0.59025625125133,-0.148934457347703,0.278757949251357,0.0785010902513109,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,5493,"TIM MITCHUSSON","ADULT"
"62",-0.812129057078878,-0.79913362278845,-0.177806353114348,0.191638637370083,"Antigone canadensis tabida","F",2010,"SOCORRO",0.888888888888889,4299,"TIM MITCHUSSON","ADULT"
